ENTIDAD_RES,FECHA_DEF,defunciones,fecha_defuncion,ENTIDAD,CLAVE_ENTIDAD
11,2020-08-05,42,2020-08-05,Guanajuato,11
11,2020-08-06,36,2020-08-06,Guanajuato,11
11,2020-08-07,31,2020-08-07,Guanajuato,11
11,2020-08-08,40,2020-08-08,Guanajuato,11
11,2020-08-09,34,2020-08-09,Guanajuato,11
11,2020-08-10,34,2020-08-10,Guanajuato,11
11,2020-08-11,25,2020-08-11,Guanajuato,11
11,2020-08-12,21,2020-08-12,Guanajuato,11
11,2020-08-13,21,2020-08-13,Guanajuato,11
11,2020-08-14,32,2020-08-14,Guanajuato,11
11,2020-08-15,22,2020-08-15,Guanajuato,11
11,2020-08-16,21,2020-08-16,Guanajuato,11
11,2020-08-17,33,2020-08-17,Guanajuato,11
11,2020-08-18,27,2020-08-18,Guanajuato,11
11,2020-08-19,28,2020-08-19,Guanajuato,11
11,2020-08-20,29,2020-08-20,Guanajuato,11
11,2020-08-21,22,2020-08-21,Guanajuato,11
11,2020-08-22,35,2020-08-22,Guanajuato,11
11,2020-08-23,24,2020-08-23,Guanajuato,11
11,2020-08-24,16,2020-08-24,Guanajuato,11
11,2020-08-25,25,2020-08-25,Guanajuato,11
11,2020-08-26,20,2020-08-26,Guanajuato,11
11,2020-08-27,24,2020-08-27,Guanajuato,11
11,2020-08-28,23,2020-08-28,Guanajuato,11
11,2020-08-29,20,2020-08-29,Guanajuato,11
11,2020-08-30,20,2020-08-30,Guanajuato,11
11,2020-08-31,30,2020-08-31,Guanajuato,11
11,2020-09-01,23,2020-09-01,Guanajuato,11
11,2020-09-02,20,2020-09-02,Guanajuato,11
11,2020-09-03,18,2020-09-03,Guanajuato,11
11,2020-09-04,23,2020-09-04,Guanajuato,11
11,2020-09-05,21,2020-09-05,Guanajuato,11
11,2020-09-06,14,2020-09-06,Guanajuato,11
11,2020-09-07,12,2020-09-07,Guanajuato,11
11,2020-09-08,12,2020-09-08,Guanajuato,11
11,2020-09-09,16,2020-09-09,Guanajuato,11
11,2020-09-10,17,2020-09-10,Guanajuato,11
11,2020-09-11,25,2020-09-11,Guanajuato,11
11,2020-09-12,19,2020-09-12,Guanajuato,11
11,2020-09-13,14,2020-09-13,Guanajuato,11
11,2020-09-14,20,2020-09-14,Guanajuato,11
11,2020-09-15,17,2020-09-15,Guanajuato,11
11,2020-09-16,11,2020-09-16,Guanajuato,11
11,2020-09-17,9,2020-09-17,Guanajuato,11
11,2020-09-18,10,2020-09-18,Guanajuato,11
11,2020-09-19,20,2020-09-19,Guanajuato,11
11,2020-09-20,25,2020-09-20,Guanajuato,11
11,2020-09-21,8,2020-09-21,Guanajuato,11
11,2020-09-22,21,2020-09-22,Guanajuato,11
11,2020-09-23,7,2020-09-23,Guanajuato,11
11,2020-09-24,9,2020-09-24,Guanajuato,11
11,2020-09-25,11,2020-09-25,Guanajuato,11
11,2020-09-26,13,2020-09-26,Guanajuato,11
11,2020-09-27,11,2020-09-27,Guanajuato,11
11,2020-09-28,7,2020-09-28,Guanajuato,11
11,2020-09-29,12,2020-09-29,Guanajuato,11
11,2020-09-30,13,2020-09-30,Guanajuato,11
11,2020-10-01,10,2020-10-01,Guanajuato,11
11,2020-10-02,13,2020-10-02,Guanajuato,11
11,2020-10-03,17,2020-10-03,Guanajuato,11
11,2020-10-04,11,2020-10-04,Guanajuato,11
11,2020-10-05,15,2020-10-05,Guanajuato,11
11,2020-10-06,11,2020-10-06,Guanajuato,11
11,2020-10-07,22,2020-10-07,Guanajuato,11
11,2020-10-08,10,2020-10-08,Guanajuato,11
11,2020-10-09,10,2020-10-09,Guanajuato,11
11,2020-10-10,11,2020-10-10,Guanajuato,11
11,2020-10-11,16,2020-10-11,Guanajuato,11
11,2020-10-12,6,2020-10-12,Guanajuato,11
11,2020-10-13,13,2020-10-13,Guanajuato,11
11,2020-10-14,12,2020-10-14,Guanajuato,11
11,2020-10-15,11,2020-10-15,Guanajuato,11
11,2020-10-16,8,2020-10-16,Guanajuato,11
11,2020-10-17,11,2020-10-17,Guanajuato,11
11,2020-10-18,9,2020-10-18,Guanajuato,11
11,2020-10-19,5,2020-10-19,Guanajuato,11
11,2020-10-20,14,2020-10-20,Guanajuato,11
11,2020-10-21,18,2020-10-21,Guanajuato,11
11,2020-10-22,15,2020-10-22,Guanajuato,11
11,2020-10-23,11,2020-10-23,Guanajuato,11
11,2020-10-24,14,2020-10-24,Guanajuato,11
11,2020-10-25,12,2020-10-25,Guanajuato,11
11,2020-10-26,14,2020-10-26,Guanajuato,11
11,2020-10-27,20,2020-10-27,Guanajuato,11
11,2020-10-28,16,2020-10-28,Guanajuato,11
11,2020-10-29,11,2020-10-29,Guanajuato,11
11,2020-10-30,14,2020-10-30,Guanajuato,11
11,2020-10-31,13,2020-10-31,Guanajuato,11
11,2020-11-01,12,2020-11-01,Guanajuato,11
11,2020-11-02,7,2020-11-02,Guanajuato,11
11,2020-11-03,20,2020-11-03,Guanajuato,11
11,2020-11-04,12,2020-11-04,Guanajuato,11
11,2020-11-05,9,2020-11-05,Guanajuato,11
11,2020-11-06,14,2020-11-06,Guanajuato,11
11,2020-11-07,19,2020-11-07,Guanajuato,11
11,2020-11-08,22,2020-11-08,Guanajuato,11
11,2020-11-09,21,2020-11-09,Guanajuato,11
11,2020-11-10,14,2020-11-10,Guanajuato,11
11,2020-11-11,15,2020-11-11,Guanajuato,11
11,2020-11-12,21,2020-11-12,Guanajuato,11
11,2020-11-13,16,2020-11-13,Guanajuato,11
11,2020-11-14,17,2020-11-14,Guanajuato,11
11,2020-11-15,21,2020-11-15,Guanajuato,11
11,2020-11-16,27,2020-11-16,Guanajuato,11
11,2020-11-17,28,2020-11-17,Guanajuato,11
11,2020-11-18,18,2020-11-18,Guanajuato,11
11,2020-11-19,22,2020-11-19,Guanajuato,11
11,2020-11-20,26,2020-11-20,Guanajuato,11
11,2020-11-21,28,2020-11-21,Guanajuato,11
11,2020-11-22,29,2020-11-22,Guanajuato,11
11,2020-11-23,32,2020-11-23,Guanajuato,11
11,2020-11-24,24,2020-11-24,Guanajuato,11
11,2020-11-25,29,2020-11-25,Guanajuato,11
11,2020-11-26,27,2020-11-26,Guanajuato,11
11,2020-11-27,37,2020-11-27,Guanajuato,11
11,2020-11-28,39,2020-11-28,Guanajuato,11
11,2020-11-29,36,2020-11-29,Guanajuato,11
11,2020-11-30,43,2020-11-30,Guanajuato,11
11,2020-12-01,41,2020-12-01,Guanajuato,11
11,2020-12-02,41,2020-12-02,Guanajuato,11
11,2020-12-03,33,2020-12-03,Guanajuato,11
11,2020-12-04,24,2020-12-04,Guanajuato,11
11,2020-12-05,35,2020-12-05,Guanajuato,11
11,2020-12-06,40,2020-12-06,Guanajuato,11
11,2020-12-07,30,2020-12-07,Guanajuato,11
11,2020-12-08,35,2020-12-08,Guanajuato,11
11,2020-12-09,47,2020-12-09,Guanajuato,11
11,2020-12-10,39,2020-12-10,Guanajuato,11
11,2020-12-11,46,2020-12-11,Guanajuato,11
11,2020-12-12,40,2020-12-12,Guanajuato,11
11,2020-12-13,35,2020-12-13,Guanajuato,11
11,2020-12-14,46,2020-12-14,Guanajuato,11
11,2020-12-15,34,2020-12-15,Guanajuato,11
11,2020-12-16,39,2020-12-16,Guanajuato,11
11,2020-12-17,31,2020-12-17,Guanajuato,11
11,2020-12-18,43,2020-12-18,Guanajuato,11
11,2020-12-19,45,2020-12-19,Guanajuato,11
11,2020-12-20,37,2020-12-20,Guanajuato,11
11,2020-12-21,42,2020-12-21,Guanajuato,11
11,2020-12-22,39,2020-12-22,Guanajuato,11
11,2020-12-23,46,2020-12-23,Guanajuato,11
11,2020-12-24,49,2020-12-24,Guanajuato,11
11,2020-12-25,39,2020-12-25,Guanajuato,11
11,2020-12-26,43,2020-12-26,Guanajuato,11
11,2020-12-27,39,2020-12-27,Guanajuato,11
11,2020-12-28,47,2020-12-28,Guanajuato,11
11,2020-12-29,69,2020-12-29,Guanajuato,11
11,2020-12-30,44,2020-12-30,Guanajuato,11
11,2020-12-31,36,2020-12-31,Guanajuato,11
11,2021-01-01,39,2021-01-01,Guanajuato,11
11,2021-01-02,34,2021-01-02,Guanajuato,11
11,2021-01-03,47,2021-01-03,Guanajuato,11
11,2021-01-04,52,2021-01-04,Guanajuato,11
11,2021-01-05,38,2021-01-05,Guanajuato,11
11,2021-01-06,41,2021-01-06,Guanajuato,11
11,2021-01-07,39,2021-01-07,Guanajuato,11
11,2021-01-08,43,2021-01-08,Guanajuato,11
11,2021-01-09,56,2021-01-09,Guanajuato,11
11,2021-01-10,49,2021-01-10,Guanajuato,11
11,2021-01-11,54,2021-01-11,Guanajuato,11
11,2021-01-12,54,2021-01-12,Guanajuato,11
11,2021-01-13,47,2021-01-13,Guanajuato,11
11,2021-01-14,39,2021-01-14,Guanajuato,11
11,2021-01-15,32,2021-01-15,Guanajuato,11
11,2021-01-16,21,2021-01-16,Guanajuato,11
11,2021-01-17,19,2021-01-17,Guanajuato,11
12,2020-03-22,1,2020-03-22,Guerrero,12
12,2020-03-28,1,2020-03-28,Guerrero,12
12,2020-04-04,2,2020-04-04,Guerrero,12
12,2020-04-06,2,2020-04-06,Guerrero,12
12,2020-04-09,1,2020-04-09,Guerrero,12
12,2020-04-12,1,2020-04-12,Guerrero,12
12,2020-04-13,1,2020-04-13,Guerrero,12
12,2020-04-14,1,2020-04-14,Guerrero,12
12,2020-04-15,3,2020-04-15,Guerrero,12
12,2020-04-16,1,2020-04-16,Guerrero,12
12,2020-04-17,1,2020-04-17,Guerrero,12
12,2020-04-18,3,2020-04-18,Guerrero,12
12,2020-04-19,4,2020-04-19,Guerrero,12
12,2020-04-20,3,2020-04-20,Guerrero,12
12,2020-04-21,7,2020-04-21,Guerrero,12
12,2020-04-22,3,2020-04-22,Guerrero,12
12,2020-04-23,3,2020-04-23,Guerrero,12
12,2020-04-24,1,2020-04-24,Guerrero,12
12,2020-04-25,4,2020-04-25,Guerrero,12
12,2020-04-26,1,2020-04-26,Guerrero,12
12,2020-04-27,8,2020-04-27,Guerrero,12
12,2020-04-28,5,2020-04-28,Guerrero,12
12,2020-04-29,4,2020-04-29,Guerrero,12
12,2020-04-30,2,2020-04-30,Guerrero,12
12,2020-05-01,2,2020-05-01,Guerrero,12
12,2020-05-02,8,2020-05-02,Guerrero,12
12,2020-05-03,4,2020-05-03,Guerrero,12
12,2020-05-04,5,2020-05-04,Guerrero,12
12,2020-05-05,6,2020-05-05,Guerrero,12
12,2020-05-06,10,2020-05-06,Guerrero,12
12,2020-05-07,8,2020-05-07,Guerrero,12
12,2020-05-08,4,2020-05-08,Guerrero,12
12,2020-05-09,13,2020-05-09,Guerrero,12
12,2020-05-10,7,2020-05-10,Guerrero,12
12,2020-05-11,10,2020-05-11,Guerrero,12
12,2020-05-12,8,2020-05-12,Guerrero,12
12,2020-05-13,10,2020-05-13,Guerrero,12
12,2020-05-14,10,2020-05-14,Guerrero,12
12,2020-05-15,14,2020-05-15,Guerrero,12
12,2020-05-16,15,2020-05-16,Guerrero,12
12,2020-05-17,17,2020-05-17,Guerrero,12
12,2020-05-18,18,2020-05-18,Guerrero,12
12,2020-05-19,12,2020-05-19,Guerrero,12
12,2020-05-20,23,2020-05-20,Guerrero,12
12,2020-05-21,18,2020-05-21,Guerrero,12
12,2020-05-22,18,2020-05-22,Guerrero,12
12,2020-05-23,20,2020-05-23,Guerrero,12
12,2020-05-24,22,2020-05-24,Guerrero,12
12,2020-05-25,27,2020-05-25,Guerrero,12
12,2020-05-26,23,2020-05-26,Guerrero,12
12,2020-05-27,28,2020-05-27,Guerrero,12
12,2020-05-28,17,2020-05-28,Guerrero,12
12,2020-05-29,23,2020-05-29,Guerrero,12
12,2020-05-30,20,2020-05-30,Guerrero,12
12,2020-05-31,24,2020-05-31,Guerrero,12
12,2020-06-01,22,2020-06-01,Guerrero,12
12,2020-06-02,29,2020-06-02,Guerrero,12
12,2020-06-03,18,2020-06-03,Guerrero,12
12,2020-06-04,20,2020-06-04,Guerrero,12
12,2020-06-05,23,2020-06-05,Guerrero,12
12,2020-06-06,19,2020-06-06,Guerrero,12
12,2020-06-07,26,2020-06-07,Guerrero,12
12,2020-06-08,26,2020-06-08,Guerrero,12
12,2020-06-09,22,2020-06-09,Guerrero,12
12,2020-06-10,23,2020-06-10,Guerrero,12
12,2020-06-11,19,2020-06-11,Guerrero,12
12,2020-06-12,21,2020-06-12,Guerrero,12
12,2020-06-13,29,2020-06-13,Guerrero,12
12,2020-06-14,24,2020-06-14,Guerrero,12
12,2020-06-15,17,2020-06-15,Guerrero,12
12,2020-06-16,21,2020-06-16,Guerrero,12
12,2020-06-17,27,2020-06-17,Guerrero,12
12,2020-06-18,22,2020-06-18,Guerrero,12
12,2020-06-19,31,2020-06-19,Guerrero,12
12,2020-06-20,14,2020-06-20,Guerrero,12
12,2020-06-21,16,2020-06-21,Guerrero,12
12,2020-06-22,29,2020-06-22,Guerrero,12
12,2020-06-23,16,2020-06-23,Guerrero,12
12,2020-06-24,16,2020-06-24,Guerrero,12
12,2020-06-25,16,2020-06-25,Guerrero,12
12,2020-06-26,23,2020-06-26,Guerrero,12
12,2020-06-27,27,2020-06-27,Guerrero,12
12,2020-06-28,23,2020-06-28,Guerrero,12
12,2020-06-29,21,2020-06-29,Guerrero,12
12,2020-06-30,24,2020-06-30,Guerrero,12
12,2020-07-01,11,2020-07-01,Guerrero,12
12,2020-07-02,11,2020-07-02,Guerrero,12
12,2020-07-03,17,2020-07-03,Guerrero,12
12,2020-07-04,22,2020-07-04,Guerrero,12
12,2020-07-05,13,2020-07-05,Guerrero,12
12,2020-07-06,15,2020-07-06,Guerrero,12
12,2020-07-07,24,2020-07-07,Guerrero,12
12,2020-07-08,9,2020-07-08,Guerrero,12
12,2020-07-09,12,2020-07-09,Guerrero,12
12,2020-07-10,19,2020-07-10,Guerrero,12
12,2020-07-11,13,2020-07-11,Guerrero,12
12,2020-07-12,10,2020-07-12,Guerrero,12
12,2020-07-13,20,2020-07-13,Guerrero,12
12,2020-07-14,24,2020-07-14,Guerrero,12
12,2020-07-15,15,2020-07-15,Guerrero,12
12,2020-07-16,10,2020-07-16,Guerrero,12
12,2020-07-17,15,2020-07-17,Guerrero,12
12,2020-07-18,16,2020-07-18,Guerrero,12
12,2020-07-19,17,2020-07-19,Guerrero,12
12,2020-07-20,15,2020-07-20,Guerrero,12
12,2020-07-21,16,2020-07-21,Guerrero,12
12,2020-07-22,12,2020-07-22,Guerrero,12
12,2020-07-23,15,2020-07-23,Guerrero,12
12,2020-07-24,14,2020-07-24,Guerrero,12
12,2020-07-25,16,2020-07-25,Guerrero,12
12,2020-07-26,17,2020-07-26,Guerrero,12
12,2020-07-27,9,2020-07-27,Guerrero,12
12,2020-07-28,7,2020-07-28,Guerrero,12
12,2020-07-29,7,2020-07-29,Guerrero,12
12,2020-07-30,13,2020-07-30,Guerrero,12
12,2020-07-31,10,2020-07-31,Guerrero,12
12,2020-08-01,11,2020-08-01,Guerrero,12
12,2020-08-02,13,2020-08-02,Guerrero,12
12,2020-08-03,12,2020-08-03,Guerrero,12
12,2020-08-04,14,2020-08-04,Guerrero,12
12,2020-08-05,10,2020-08-05,Guerrero,12
12,2020-08-06,7,2020-08-06,Guerrero,12
12,2020-08-07,14,2020-08-07,Guerrero,12
12,2020-08-08,8,2020-08-08,Guerrero,12
12,2020-08-09,10,2020-08-09,Guerrero,12
12,2020-08-10,7,2020-08-10,Guerrero,12
12,2020-08-11,9,2020-08-11,Guerrero,12
12,2020-08-12,4,2020-08-12,Guerrero,12
12,2020-08-13,13,2020-08-13,Guerrero,12
12,2020-08-14,4,2020-08-14,Guerrero,12
12,2020-08-15,14,2020-08-15,Guerrero,12
12,2020-08-16,16,2020-08-16,Guerrero,12
12,2020-08-17,8,2020-08-17,Guerrero,12
12,2020-08-18,12,2020-08-18,Guerrero,12
12,2020-08-19,20,2020-08-19,Guerrero,12
12,2020-08-20,10,2020-08-20,Guerrero,12
12,2020-08-21,6,2020-08-21,Guerrero,12
12,2020-08-22,9,2020-08-22,Guerrero,12
12,2020-08-23,5,2020-08-23,Guerrero,12
12,2020-08-24,9,2020-08-24,Guerrero,12
12,2020-08-25,12,2020-08-25,Guerrero,12
12,2020-08-26,9,2020-08-26,Guerrero,12
12,2020-08-27,7,2020-08-27,Guerrero,12
12,2020-08-28,6,2020-08-28,Guerrero,12
12,2020-08-29,15,2020-08-29,Guerrero,12
12,2020-08-30,5,2020-08-30,Guerrero,12
12,2020-08-31,5,2020-08-31,Guerrero,12
12,2020-09-01,5,2020-09-01,Guerrero,12
12,2020-09-02,4,2020-09-02,Guerrero,12
12,2020-09-03,8,2020-09-03,Guerrero,12
12,2020-09-04,4,2020-09-04,Guerrero,12
12,2020-09-05,9,2020-09-05,Guerrero,12
12,2020-09-06,4,2020-09-06,Guerrero,12
12,2020-09-07,14,2020-09-07,Guerrero,12
12,2020-09-08,2,2020-09-08,Guerrero,12
12,2020-09-09,10,2020-09-09,Guerrero,12
12,2020-09-10,6,2020-09-10,Guerrero,12
12,2020-09-11,3,2020-09-11,Guerrero,12
12,2020-09-12,15,2020-09-12,Guerrero,12
12,2020-09-13,14,2020-09-13,Guerrero,12
12,2020-09-14,5,2020-09-14,Guerrero,12
12,2020-09-15,10,2020-09-15,Guerrero,12
12,2020-09-16,7,2020-09-16,Guerrero,12
12,2020-09-17,4,2020-09-17,Guerrero,12
12,2020-09-18,5,2020-09-18,Guerrero,12
12,2020-09-19,2,2020-09-19,Guerrero,12
12,2020-09-20,7,2020-09-20,Guerrero,12
12,2020-09-21,11,2020-09-21,Guerrero,12
12,2020-09-22,7,2020-09-22,Guerrero,12
12,2020-09-23,15,2020-09-23,Guerrero,12
12,2020-09-24,8,2020-09-24,Guerrero,12
12,2020-09-25,7,2020-09-25,Guerrero,12
12,2020-09-26,15,2020-09-26,Guerrero,12
12,2020-09-27,12,2020-09-27,Guerrero,12
12,2020-09-28,8,2020-09-28,Guerrero,12
12,2020-09-29,6,2020-09-29,Guerrero,12
12,2020-09-30,9,2020-09-30,Guerrero,12
12,2020-10-01,13,2020-10-01,Guerrero,12
12,2020-10-02,10,2020-10-02,Guerrero,12
12,2020-10-03,13,2020-10-03,Guerrero,12
12,2020-10-04,4,2020-10-04,Guerrero,12
12,2020-10-05,10,2020-10-05,Guerrero,12
12,2020-10-06,7,2020-10-06,Guerrero,12
12,2020-10-07,8,2020-10-07,Guerrero,12
12,2020-10-08,14,2020-10-08,Guerrero,12
12,2020-10-09,11,2020-10-09,Guerrero,12
12,2020-10-10,7,2020-10-10,Guerrero,12
12,2020-10-11,9,2020-10-11,Guerrero,12
12,2020-10-12,12,2020-10-12,Guerrero,12
12,2020-10-13,11,2020-10-13,Guerrero,12
12,2020-10-14,5,2020-10-14,Guerrero,12
12,2020-10-15,10,2020-10-15,Guerrero,12
12,2020-10-16,7,2020-10-16,Guerrero,12
12,2020-10-17,6,2020-10-17,Guerrero,12
12,2020-10-18,9,2020-10-18,Guerrero,12
12,2020-10-19,8,2020-10-19,Guerrero,12
12,2020-10-20,2,2020-10-20,Guerrero,12
12,2020-10-21,4,2020-10-21,Guerrero,12
12,2020-10-22,5,2020-10-22,Guerrero,12
12,2020-10-23,5,2020-10-23,Guerrero,12
12,2020-10-24,5,2020-10-24,Guerrero,12
12,2020-10-25,6,2020-10-25,Guerrero,12
12,2020-10-26,6,2020-10-26,Guerrero,12
12,2020-10-27,7,2020-10-27,Guerrero,12
12,2020-10-28,5,2020-10-28,Guerrero,12
12,2020-10-29,6,2020-10-29,Guerrero,12
12,2020-10-30,5,2020-10-30,Guerrero,12
12,2020-10-31,8,2020-10-31,Guerrero,12
12,2020-11-01,10,2020-11-01,Guerrero,12
12,2020-11-02,2,2020-11-02,Guerrero,12
12,2020-11-03,8,2020-11-03,Guerrero,12
12,2020-11-04,7,2020-11-04,Guerrero,12
12,2020-11-05,5,2020-11-05,Guerrero,12
12,2020-11-06,7,2020-11-06,Guerrero,12
12,2020-11-07,7,2020-11-07,Guerrero,12
12,2020-11-08,5,2020-11-08,Guerrero,12
12,2020-11-09,7,2020-11-09,Guerrero,12
12,2020-11-10,4,2020-11-10,Guerrero,12
12,2020-11-11,6,2020-11-11,Guerrero,12
12,2020-11-12,3,2020-11-12,Guerrero,12
12,2020-11-13,3,2020-11-13,Guerrero,12
12,2020-11-14,11,2020-11-14,Guerrero,12
12,2020-11-15,3,2020-11-15,Guerrero,12
12,2020-11-16,4,2020-11-16,Guerrero,12
12,2020-11-17,6,2020-11-17,Guerrero,12
12,2020-11-18,3,2020-11-18,Guerrero,12
12,2020-11-19,6,2020-11-19,Guerrero,12
12,2020-11-20,4,2020-11-20,Guerrero,12
12,2020-11-21,1,2020-11-21,Guerrero,12
12,2020-11-22,3,2020-11-22,Guerrero,12
12,2020-11-24,4,2020-11-24,Guerrero,12
12,2020-11-25,4,2020-11-25,Guerrero,12
12,2020-11-26,7,2020-11-26,Guerrero,12
12,2020-11-27,2,2020-11-27,Guerrero,12
12,2020-11-28,2,2020-11-28,Guerrero,12
12,2020-11-29,7,2020-11-29,Guerrero,12
12,2020-11-30,1,2020-11-30,Guerrero,12
12,2020-12-01,5,2020-12-01,Guerrero,12
12,2020-12-02,7,2020-12-02,Guerrero,12
12,2020-12-03,5,2020-12-03,Guerrero,12
12,2020-12-04,6,2020-12-04,Guerrero,12
12,2020-12-05,8,2020-12-05,Guerrero,12
12,2020-12-06,7,2020-12-06,Guerrero,12
12,2020-12-07,8,2020-12-07,Guerrero,12
12,2020-12-08,2,2020-12-08,Guerrero,12
12,2020-12-09,11,2020-12-09,Guerrero,12
12,2020-12-10,5,2020-12-10,Guerrero,12
12,2020-12-11,5,2020-12-11,Guerrero,12
12,2020-12-12,5,2020-12-12,Guerrero,12
12,2020-12-13,11,2020-12-13,Guerrero,12
12,2020-12-14,2,2020-12-14,Guerrero,12
12,2020-12-15,17,2020-12-15,Guerrero,12
12,2020-12-16,5,2020-12-16,Guerrero,12
12,2020-12-17,4,2020-12-17,Guerrero,12
12,2020-12-18,6,2020-12-18,Guerrero,12
12,2020-12-19,6,2020-12-19,Guerrero,12
12,2020-12-20,9,2020-12-20,Guerrero,12
12,2020-12-21,7,2020-12-21,Guerrero,12
12,2020-12-22,8,2020-12-22,Guerrero,12
12,2020-12-23,6,2020-12-23,Guerrero,12
12,2020-12-24,4,2020-12-24,Guerrero,12
12,2020-12-25,4,2020-12-25,Guerrero,12
12,2020-12-26,5,2020-12-26,Guerrero,12
12,2020-12-27,7,2020-12-27,Guerrero,12
12,2020-12-28,7,2020-12-28,Guerrero,12
12,2020-12-29,7,2020-12-29,Guerrero,12
12,2020-12-30,7,2020-12-30,Guerrero,12
12,2020-12-31,5,2020-12-31,Guerrero,12
12,2021-01-01,3,2021-01-01,Guerrero,12
12,2021-01-02,9,2021-01-02,Guerrero,12
12,2021-01-03,9,2021-01-03,Guerrero,12
12,2021-01-04,7,2021-01-04,Guerrero,12
12,2021-01-05,11,2021-01-05,Guerrero,12
12,2021-01-06,10,2021-01-06,Guerrero,12
12,2021-01-07,10,2021-01-07,Guerrero,12
12,2021-01-08,4,2021-01-08,Guerrero,12
12,2021-01-09,6,2021-01-09,Guerrero,12
12,2021-01-10,13,2021-01-10,Guerrero,12
12,2021-01-11,9,2021-01-11,Guerrero,12
12,2021-01-12,8,2021-01-12,Guerrero,12
12,2021-01-13,17,2021-01-13,Guerrero,12
12,2021-01-14,6,2021-01-14,Guerrero,12
12,2021-01-15,3,2021-01-15,Guerrero,12
12,2021-01-16,5,2021-01-16,Guerrero,12
12,2021-01-17,1,2021-01-17,Guerrero,12
13,2020-03-27,1,2020-03-27,Hidalgo,13
13,2020-03-28,1,2020-03-28,Hidalgo,13
13,2020-03-30,1,2020-03-30,Hidalgo,13
13,2020-04-01,1,2020-04-01,Hidalgo,13
13,2020-04-03,1,2020-04-03,Hidalgo,13
13,2020-04-08,2,2020-04-08,Hidalgo,13
13,2020-04-14,2,2020-04-14,Hidalgo,13
13,2020-04-15,3,2020-04-15,Hidalgo,13
13,2020-04-18,2,2020-04-18,Hidalgo,13
13,2020-04-19,1,2020-04-19,Hidalgo,13
13,2020-04-20,1,2020-04-20,Hidalgo,13
13,2020-04-21,2,2020-04-21,Hidalgo,13
13,2020-04-22,2,2020-04-22,Hidalgo,13
13,2020-04-23,2,2020-04-23,Hidalgo,13
13,2020-04-24,1,2020-04-24,Hidalgo,13
13,2020-04-25,7,2020-04-25,Hidalgo,13
13,2020-04-26,8,2020-04-26,Hidalgo,13
13,2020-04-27,2,2020-04-27,Hidalgo,13
13,2020-04-28,5,2020-04-28,Hidalgo,13
13,2020-04-29,2,2020-04-29,Hidalgo,13
13,2020-04-30,5,2020-04-30,Hidalgo,13
13,2020-05-01,9,2020-05-01,Hidalgo,13
13,2020-05-02,2,2020-05-02,Hidalgo,13
13,2020-05-03,7,2020-05-03,Hidalgo,13
13,2020-05-04,10,2020-05-04,Hidalgo,13
13,2020-05-05,11,2020-05-05,Hidalgo,13
13,2020-05-06,7,2020-05-06,Hidalgo,13
13,2020-05-07,8,2020-05-07,Hidalgo,13
13,2020-05-08,9,2020-05-08,Hidalgo,13
13,2020-05-09,6,2020-05-09,Hidalgo,13
13,2020-05-10,10,2020-05-10,Hidalgo,13
13,2020-05-11,9,2020-05-11,Hidalgo,13
13,2020-05-12,13,2020-05-12,Hidalgo,13
13,2020-05-13,9,2020-05-13,Hidalgo,13
13,2020-05-14,14,2020-05-14,Hidalgo,13
13,2020-05-15,15,2020-05-15,Hidalgo,13
13,2020-05-16,10,2020-05-16,Hidalgo,13
13,2020-05-17,12,2020-05-17,Hidalgo,13
13,2020-05-18,14,2020-05-18,Hidalgo,13
13,2020-05-19,7,2020-05-19,Hidalgo,13
13,2020-05-20,16,2020-05-20,Hidalgo,13
13,2020-05-21,17,2020-05-21,Hidalgo,13
13,2020-05-22,13,2020-05-22,Hidalgo,13
13,2020-05-23,12,2020-05-23,Hidalgo,13
13,2020-05-24,11,2020-05-24,Hidalgo,13
13,2020-05-25,12,2020-05-25,Hidalgo,13
13,2020-05-26,12,2020-05-26,Hidalgo,13
13,2020-05-27,13,2020-05-27,Hidalgo,13
13,2020-05-28,12,2020-05-28,Hidalgo,13
13,2020-05-29,11,2020-05-29,Hidalgo,13
13,2020-05-30,11,2020-05-30,Hidalgo,13
13,2020-05-31,13,2020-05-31,Hidalgo,13
13,2020-06-01,9,2020-06-01,Hidalgo,13
13,2020-06-02,7,2020-06-02,Hidalgo,13
13,2020-06-03,16,2020-06-03,Hidalgo,13
13,2020-06-04,5,2020-06-04,Hidalgo,13
13,2020-06-05,3,2020-06-05,Hidalgo,13
13,2020-06-06,5,2020-06-06,Hidalgo,13
13,2020-06-07,12,2020-06-07,Hidalgo,13
13,2020-06-08,15,2020-06-08,Hidalgo,13
13,2020-06-09,9,2020-06-09,Hidalgo,13
13,2020-06-10,12,2020-06-10,Hidalgo,13
13,2020-06-11,10,2020-06-11,Hidalgo,13
13,2020-06-12,5,2020-06-12,Hidalgo,13
13,2020-06-13,9,2020-06-13,Hidalgo,13
13,2020-06-14,15,2020-06-14,Hidalgo,13
13,2020-06-15,11,2020-06-15,Hidalgo,13
13,2020-06-16,12,2020-06-16,Hidalgo,13
13,2020-06-17,13,2020-06-17,Hidalgo,13
13,2020-06-18,12,2020-06-18,Hidalgo,13
13,2020-06-19,11,2020-06-19,Hidalgo,13
13,2020-06-20,8,2020-06-20,Hidalgo,13
13,2020-06-21,10,2020-06-21,Hidalgo,13
13,2020-06-22,9,2020-06-22,Hidalgo,13
13,2020-06-23,14,2020-06-23,Hidalgo,13
13,2020-06-24,13,2020-06-24,Hidalgo,13
