ENTIDAD_RES,FECHA_DEF,defunciones
27,2020-11-12,3
27,2020-11-14,3
27,2020-11-15,3
27,2020-11-16,3
27,2020-11-18,3
27,2020-11-19,1
27,2020-11-20,2
27,2020-11-22,2
27,2020-11-24,2
27,2020-11-25,5
27,2020-11-26,1
27,2020-11-27,6
27,2020-11-28,1
27,2020-11-29,1
27,2020-11-30,4
27,2020-12-01,2
27,2020-12-03,2
27,2020-12-04,5
27,2020-12-05,6
27,2020-12-06,4
27,2020-12-07,2
27,2020-12-08,3
27,2020-12-09,3
27,2020-12-10,5
27,2020-12-11,3
27,2020-12-12,3
27,2020-12-13,4
27,2020-12-14,4
27,2020-12-15,2
27,2020-12-16,8
27,2020-12-17,6
27,2020-12-18,9
27,2020-12-19,2
27,2020-12-20,6
27,2020-12-21,5
27,2020-12-22,6
27,2020-12-23,8
27,2020-12-24,4
27,2020-12-25,8
27,2020-12-26,10
27,2020-12-27,9
27,2020-12-28,7
27,2020-12-29,8
27,2020-12-30,6
27,2020-12-31,8
27,2021-01-01,7
27,2021-01-02,6
27,2021-01-03,11
27,2021-01-04,3
27,2021-01-05,3
27,2021-01-06,9
27,2021-01-07,9
27,2021-01-08,11
27,2021-01-09,6
27,2021-01-10,6
27,2021-01-11,17
27,2021-01-12,13
27,2021-01-13,13
27,2021-01-14,9
27,2021-01-15,14
27,2021-01-16,3
27,2021-01-17,7
27,2021-01-18,11
27,2021-01-19,8
27,2021-01-20,8
27,2021-01-21,13
27,2021-01-22,13
27,2021-01-23,6
27,2021-01-24,8
27,2021-01-25,7
27,2021-01-26,13
27,2021-01-27,11
27,2021-01-28,9
27,2021-01-29,7
27,2021-01-30,14
27,2021-01-31,9
27,2021-02-01,8
27,2021-02-02,8
27,2021-02-03,7
27,2021-02-04,5
27,2021-02-05,8
27,2021-02-06,2
27,2021-02-07,9
27,2021-02-08,12
27,2021-02-09,5
27,2021-02-10,8
27,2021-02-11,5
27,2021-02-12,2
27,2021-02-13,5
27,2021-02-14,9
27,2021-02-15,10
27,2021-02-16,2
27,2021-02-17,2
27,2021-02-18,2
27,2021-02-19,5
27,2021-02-20,3
27,2021-02-21,4
27,2021-02-22,6
27,2021-02-23,4
27,2021-02-24,4
27,2021-02-25,5
27,2021-02-26,2
27,2021-02-27,5
27,2021-02-28,2
27,2021-03-01,1
28,2020-04-03,1
28,2020-04-04,1
28,2020-04-06,1
28,2020-04-14,1
28,2020-04-15,1
28,2020-04-17,1
28,2020-04-20,4
28,2020-04-23,3
28,2020-04-24,1
28,2020-04-25,3
28,2020-04-26,1
28,2020-04-27,2
28,2020-04-28,1
28,2020-04-30,3
28,2020-05-01,2
28,2020-05-02,3
28,2020-05-03,1
28,2020-05-04,1
28,2020-05-05,1
28,2020-05-06,3
28,2020-05-07,4
28,2020-05-08,6
28,2020-05-09,3
28,2020-05-10,4
28,2020-05-11,4
28,2020-05-12,3
28,2020-05-13,3
28,2020-05-14,6
28,2020-05-15,2
28,2020-05-16,3
28,2020-05-18,4
28,2020-05-19,5
28,2020-05-20,2
28,2020-05-21,5
28,2020-05-22,4
28,2020-05-23,3
28,2020-05-24,5
28,2020-05-25,5
28,2020-05-26,3
28,2020-05-27,4
28,2020-05-28,10
28,2020-05-29,2
28,2020-05-30,7
28,2020-05-31,9
28,2020-06-01,6
28,2020-06-02,6
28,2020-06-03,7
28,2020-06-04,5
28,2020-06-05,2
28,2020-06-06,2
28,2020-06-07,6
28,2020-06-08,7
28,2020-06-09,7
28,2020-06-10,9
28,2020-06-11,5
28,2020-06-12,11
28,2020-06-13,6
28,2020-06-14,20
28,2020-06-15,15
28,2020-06-16,14
28,2020-06-17,19
28,2020-06-18,23
28,2020-06-19,20
28,2020-06-20,9
28,2020-06-21,17
28,2020-06-22,29
28,2020-06-23,21
28,2020-06-24,13
28,2020-06-25,24
28,2020-06-26,29
28,2020-06-27,31
28,2020-06-28,30
28,2020-06-29,31
28,2020-06-30,35
28,2020-07-01,20
28,2020-07-02,32
28,2020-07-03,19
28,2020-07-04,43
28,2020-07-05,43
28,2020-07-06,46
28,2020-07-07,40
28,2020-07-08,34
28,2020-07-09,24
28,2020-07-10,30
28,2020-07-11,18
28,2020-07-12,24
28,2020-07-13,41
28,2020-07-14,24
28,2020-07-15,29
28,2020-07-16,46
28,2020-07-17,33
28,2020-07-18,28
28,2020-07-19,36
28,2020-07-20,36
28,2020-07-21,40
28,2020-07-22,33
28,2020-07-23,45
28,2020-07-24,35
28,2020-07-25,26
28,2020-07-26,41
28,2020-07-27,37
28,2020-07-28,27
28,2020-07-29,34
28,2020-07-30,33
28,2020-07-31,30
28,2020-08-01,34
28,2020-08-02,31
28,2020-08-03,23
28,2020-08-04,30
28,2020-08-05,28
28,2020-08-06,25
28,2020-08-07,20
28,2020-08-08,33
28,2020-08-09,29
28,2020-08-10,22
28,2020-08-11,25
28,2020-08-12,30
28,2020-08-13,22
28,2020-08-14,18
28,2020-08-15,25
28,2020-08-16,23
28,2020-08-17,20
28,2020-08-18,28
28,2020-08-19,16
28,2020-08-20,12
28,2020-08-21,29
28,2020-08-22,16
28,2020-08-23,19
28,2020-08-24,19
28,2020-08-25,16
28,2020-08-26,18
28,2020-08-27,17
28,2020-08-28,16
28,2020-08-29,16
28,2020-08-30,15
28,2020-08-31,16
28,2020-09-01,18
28,2020-09-02,13
28,2020-09-03,14
28,2020-09-04,8
28,2020-09-05,7
28,2020-09-06,16
28,2020-09-07,18
28,2020-09-08,16
28,2020-09-09,18
28,2020-09-10,18
28,2020-09-11,14
28,2020-09-12,23
28,2020-09-13,9
28,2020-09-14,16
28,2020-09-15,9
28,2020-09-16,11
28,2020-09-17,6
28,2020-09-18,6
28,2020-09-19,11
28,2020-09-20,9
28,2020-09-21,11
28,2020-09-22,12
28,2020-09-23,10
28,2020-09-24,10
28,2020-09-25,11
28,2020-09-26,11
28,2020-09-27,7
28,2020-09-28,8
28,2020-09-29,11
28,2020-09-30,4
28,2020-10-01,8
28,2020-10-02,7
28,2020-10-03,6
28,2020-10-04,8
28,2020-10-05,6
28,2020-10-06,9
28,2020-10-07,11
28,2020-10-08,10
28,2020-10-09,8
28,2020-10-10,5
28,2020-10-11,7
28,2020-10-12,8
28,2020-10-13,10
28,2020-10-14,10
28,2020-10-15,7
28,2020-10-16,6
28,2020-10-17,7
28,2020-10-18,8
28,2020-10-19,6
28,2020-10-20,9
28,2020-10-21,12
28,2020-10-22,10
28,2020-10-23,6
28,2020-10-24,11
28,2020-10-25,12
28,2020-10-26,10
28,2020-10-27,6
28,2020-10-28,9
28,2020-10-29,6
28,2020-10-30,9
28,2020-10-31,5
28,2020-11-01,6
28,2020-11-02,3
28,2020-11-03,5
28,2020-11-04,12
28,2020-11-05,6
28,2020-11-06,11
28,2020-11-07,7
28,2020-11-08,7
28,2020-11-09,4
28,2020-11-10,7
28,2020-11-11,14
28,2020-11-12,9
28,2020-11-13,10
28,2020-11-14,9
28,2020-11-15,8
28,2020-11-16,2
28,2020-11-17,7
28,2020-11-18,9
28,2020-11-19,4
28,2020-11-20,11
28,2020-11-21,10
28,2020-11-22,4
28,2020-11-23,6
28,2020-11-24,12
28,2020-11-25,7
28,2020-11-26,12
28,2020-11-27,11
28,2020-11-28,17
28,2020-11-29,8
28,2020-11-30,11
28,2020-12-01,12
28,2020-12-02,11
28,2020-12-03,6
28,2020-12-04,11
28,2020-12-05,12
28,2020-12-06,8
28,2020-12-07,14
28,2020-12-08,13
28,2020-12-09,13
28,2020-12-10,6
28,2020-12-11,8
28,2020-12-12,6
28,2020-12-13,10
28,2020-12-14,13
28,2020-12-15,12
28,2020-12-16,5
28,2020-12-17,10
28,2020-12-18,7
28,2020-12-19,12
28,2020-12-20,12
28,2020-12-21,20
28,2020-12-22,17
28,2020-12-23,10
28,2020-12-24,12
28,2020-12-25,15
28,2020-12-26,9
28,2020-12-27,15
28,2020-12-28,15
28,2020-12-29,8
28,2020-12-30,9
28,2020-12-31,12
28,2021-01-01,21
28,2021-01-02,15
28,2021-01-03,13
28,2021-01-04,11
28,2021-01-05,18
28,2021-01-06,16
28,2021-01-07,14
28,2021-01-08,19
28,2021-01-09,16
28,2021-01-10,22
28,2021-01-11,19
28,2021-01-12,21
28,2021-01-13,21
28,2021-01-14,23
28,2021-01-15,30
28,2021-01-16,18
28,2021-01-17,26
28,2021-01-18,19
28,2021-01-19,20
28,2021-01-20,20
28,2021-01-21,22
28,2021-01-22,22
28,2021-01-23,18
28,2021-01-24,22
28,2021-01-25,18
28,2021-01-26,22
28,2021-01-27,14
28,2021-01-28,14
28,2021-01-29,19
28,2021-01-30,15
28,2021-01-31,15
28,2021-02-01,10
28,2021-02-02,24
28,2021-02-03,16
28,2021-02-04,23
28,2021-02-05,8
28,2021-02-06,15
28,2021-02-07,22
28,2021-02-08,16
28,2021-02-09,10
28,2021-02-10,11
28,2021-02-11,8
28,2021-02-12,6
28,2021-02-13,13
28,2021-02-14,7
28,2021-02-15,14
28,2021-02-16,11
28,2021-02-17,11
28,2021-02-18,15
28,2021-02-19,7
28,2021-02-20,6
28,2021-02-21,8
28,2021-02-22,10
28,2021-02-23,3
28,2021-02-24,3
28,2021-02-25,5
28,2021-02-26,1
28,2021-02-27,5
28,2021-02-28,4
28,2021-03-01,1
29,2020-04-08,1
29,2020-04-12,3
29,2020-04-14,2
29,2020-04-17,1
29,2020-04-19,2
29,2020-04-21,2
29,2020-04-22,2
29,2020-04-23,1
29,2020-04-24,1
29,2020-04-25,2
29,2020-04-26,2
29,2020-04-27,4
29,2020-04-28,4
29,2020-04-29,5
29,2020-04-30,3
29,2020-05-01,2
29,2020-05-02,3
29,2020-05-03,2
29,2020-05-04,6
29,2020-05-05,4
29,2020-05-06,3
29,2020-05-07,2
29,2020-05-08,7
29,2020-05-09,1
29,2020-05-10,1
29,2020-05-11,10
29,2020-05-12,9
29,2020-05-13,5
29,2020-05-14,4
29,2020-05-15,8
29,2020-05-16,9
29,2020-05-17,7
29,2020-05-18,3
29,2020-05-19,6
29,2020-05-20,5
29,2020-05-21,5
29,2020-05-22,2
29,2020-05-23,5
29,2020-05-24,13
29,2020-05-25,3
29,2020-05-26,6
29,2020-05-27,5
29,2020-05-28,9
29,2020-05-29,5
29,2020-05-31,10
29,2020-06-01,9
29,2020-06-02,9
29,2020-06-03,7
29,2020-06-04,14
29,2020-06-05,5
29,2020-06-06,7
29,2020-06-07,7
29,2020-06-08,16
29,2020-06-09,11
29,2020-06-10,16
29,2020-06-11,11
29,2020-06-12,7
29,2020-06-13,8
29,2020-06-14,6
29,2020-06-15,6
29,2020-06-16,9
29,2020-06-17,6
29,2020-06-18,9
29,2020-06-19,8
29,2020-06-20,14
29,2020-06-21,12
29,2020-06-22,4
29,2020-06-23,5
29,2020-06-24,8
29,2020-06-25,6
29,2020-06-26,14
29,2020-06-27,10
29,2020-06-28,7
29,2020-06-29,8
29,2020-06-30,10
29,2020-07-01,11
29,2020-07-02,12
29,2020-07-03,8
29,2020-07-04,7
29,2020-07-05,11
29,2020-07-06,11
29,2020-07-07,16
29,2020-07-08,13
29,2020-07-09,11
29,2020-07-10,12
29,2020-07-11,12
29,2020-07-12,12
29,2020-07-13,9
29,2020-07-14,21
29,2020-07-15,18
29,2020-07-16,12
29,2020-07-17,13
29,2020-07-18,18
29,2020-07-19,13
29,2020-07-20,18
29,2020-07-21,15
29,2020-07-22,19
29,2020-07-23,16
29,2020-07-24,11
29,2020-07-25,10
29,2020-07-26,19
29,2020-07-27,14
29,2020-07-28,12
29,2020-07-29,10
29,2020-07-30,12
29,2020-07-31,9
29,2020-08-01,14
29,2020-08-02,8
29,2020-08-03,9
29,2020-08-04,17
29,2020-08-05,9
29,2020-08-06,6
29,2020-08-07,4
29,2020-08-08,12
29,2020-08-09,6
29,2020-08-10,14
29,2020-08-11,10
29,2020-08-12,3
29,2020-08-13,6
29,2020-08-14,4
29,2020-08-15,4
29,2020-08-16,7
29,2020-08-17,4
29,2020-08-18,8
29,2020-08-19,3
29,2020-08-20,11
29,2020-08-21,7
29,2020-08-22,7
29,2020-08-23,4
29,2020-08-24,5
29,2020-08-25,3
29,2020-08-26,6
29,2020-08-27,5
29,2020-08-28,10
29,2020-08-29,8
29,2020-08-30,2
29,2020-08-31,6
29,2020-09-01,11
29,2020-09-02,2
29,2020-09-03,4
29,2020-09-04,5
29,2020-09-05,5
29,2020-09-06,4
29,2020-09-07,4
29,2020-09-08,4
29,2020-09-10,1
29,2020-09-11,3
29,2020-09-12,3
29,2020-09-13,3
29,2020-09-14,2
29,2020-09-15,2
29,2020-09-16,4
29,2020-09-17,4
29,2020-09-18,2
29,2020-09-20,1
29,2020-09-21,2
29,2020-09-22,3
29,2020-09-23,3
29,2020-09-24,4
29,2020-09-25,1
29,2020-09-27,1
29,2020-09-28,3
29,2020-09-29,1
29,2020-09-30,3
29,2020-10-01,2
29,2020-10-02,4
29,2020-10-03,3
29,2020-10-04,2
29,2020-10-06,3
29,2020-10-07,2
29,2020-10-08,3
29,2020-10-09,1
29,2020-10-10,1
29,2020-10-11,3
29,2020-10-12,3
29,2020-10-13,4
29,2020-10-14,2
29,2020-10-15,3
29,2020-10-16,2
29,2020-10-17,1
29,2020-10-18,3
29,2020-10-19,4
29,2020-10-20,5
29,2020-10-21,2
29,2020-10-22,4
29,2020-10-23,2
29,2020-10-24,2
29,2020-10-25,4
29,2020-10-26,2
29,2020-10-27,2
29,2020-10-28,1
29,2020-10-29,3
29,2020-10-30,1
29,2020-10-31,2
29,2020-11-01,2
29,2020-11-02,8
29,2020-11-03,2
29,2020-11-05,2
29,2020-11-06,3
29,2020-11-07,1
29,2020-11-08,3
29,2020-11-10,1
29,2020-11-12,1
29,2020-11-13,1
29,2020-11-14,1
29,2020-11-16,3
29,2020-11-17,2
29,2020-11-19,1
29,2020-11-20,2
29,2020-11-22,2
29,2020-11-23,2
29,2020-11-24,1
29,2020-11-25,3
29,2020-11-26,1
29,2020-11-27,1
29,2020-11-28,4
29,2020-11-29,1
29,2020-11-30,2
29,2020-12-01,3
29,2020-12-03,2
29,2020-12-04,3
29,2020-12-05,5
29,2020-12-06,1
29,2020-12-08,6
29,2020-12-09,1
29,2020-12-10,5
29,2020-12-11,5
29,2020-12-12,2
29,2020-12-13,6
29,2020-12-14,4
29,2020-12-15,6
29,2020-12-16,9
29,2020-12-17,2
29,2020-12-18,3
29,2020-12-19,4
29,2020-12-20,3
29,2020-12-21,8
29,2020-12-22,4
29,2020-12-23,6
29,2020-12-24,3
29,2020-12-25,11
29,2020-12-26,10
29,2020-12-27,12
29,2020-12-28,5
29,2020-12-29,8
29,2020-12-30,8
29,2020-12-31,8
29,2021-01-01,7
29,2021-01-02,11
29,2021-01-03,10
29,2021-01-04,13
29,2021-01-05,9
29,2021-01-06,15
29,2021-01-07,18
29,2021-01-08,18
29,2021-01-09,14
29,2021-01-10,12
29,2021-01-11,14
29,2021-01-12,14
29,2021-01-13,24
29,2021-01-14,17
29,2021-01-15,17
29,2021-01-16,15
29,2021-01-17,8
29,2021-01-18,17
29,2021-01-19,12
29,2021-01-20,27
29,2021-01-21,18
29,2021-01-22,18
29,2021-01-23,18
29,2021-01-24,15
29,2021-01-25,15
29,2021-01-26,17
29,2021-01-27,19
29,2021-01-28,13
29,2021-01-29,8
29,2021-01-30,14
29,2021-01-31,11
29,2021-02-01,15
29,2021-02-02,12
29,2021-02-03,7
29,2021-02-04,23
29,2021-02-05,11
29,2021-02-06,12
29,2021-02-07,9
29,2021-02-08,15
29,2021-02-09,7
29,2021-02-10,12
29,2021-02-11,8
29,2021-02-12,5
29,2021-02-13,5
29,2021-02-14,10
29,2021-02-15,11
29,2021-02-16,12
29,2021-02-17,7
29,2021-02-18,8
29,2021-02-19,6
29,2021-02-20,4
29,2021-02-21,6
29,2021-02-22,8
29,2021-02-23,8
29,2021-02-24,7
29,2021-02-25,3
29,2021-02-26,8
29,2021-02-27,5
29,2021-02-28,5
29,2021-03-01,2
30,2020-03-28,1
30,2020-04-01,1
30,2020-04-03,1
30,2020-04-09,1
30,2020-04-12,3
30,2020-04-13,1
30,2020-04-14,1
30,2020-04-16,1
30,2020-04-17,1
30,2020-04-18,3
30,2020-04-19,7
30,2020-04-20,4
30,2020-04-21,3
30,2020-04-22,8
30,2020-04-23,3
30,2020-04-24,5
30,2020-04-25,10
30,2020-04-26,11
30,2020-04-27,6
30,2020-04-28,3
30,2020-04-29,13
30,2020-04-30,5
30,2020-05-01,7
30,2020-05-02,18
30,2020-05-03,14
30,2020-05-04,12
30,2020-05-05,16
30,2020-05-06,20
30,2020-05-07,13
30,2020-05-08,21
30,2020-05-09,30
30,2020-05-10,24
30,2020-05-11,26
30,2020-05-12,27
30,2020-05-13,22
30,2020-05-14,38
30,2020-05-15,25
30,2020-05-16,21
30,2020-05-17,25
30,2020-05-18,36
30,2020-05-19,39
30,2020-05-20,37
30,2020-05-21,31
30,2020-05-22,38
30,2020-05-23,28
30,2020-05-24,32
30,2020-05-25,31
30,2020-05-26,36
30,2020-05-27,24
30,2020-05-28,31
30,2020-05-29,29
30,2020-05-30,41
30,2020-05-31,30
30,2020-06-01,38
30,2020-06-02,34
30,2020-06-03,37
30,2020-06-04,27
30,2020-06-05,40
30,2020-06-06,35
30,2020-06-07,33
30,2020-06-08,43
30,2020-06-09,43
30,2020-06-10,42
30,2020-06-11,33
30,2020-06-12,35
30,2020-06-13,33
30,2020-06-14,38
30,2020-06-15,46
30,2020-06-16,44
30,2020-06-17,37
30,2020-06-18,34
30,2020-06-19,37
30,2020-06-20,48
30,2020-06-21,46
30,2020-06-22,28
30,2020-06-23,32
30,2020-06-24,36
30,2020-06-25,48
30,2020-06-26,39
30,2020-06-27,44
30,2020-06-28,41
30,2020-06-29,49
30,2020-06-30,42
30,2020-07-01,28
30,2020-07-02,37
30,2020-07-03,37
30,2020-07-04,46
30,2020-07-05,45
30,2020-07-06,51
30,2020-07-07,46
30,2020-07-08,58
30,2020-07-09,56
30,2020-07-10,49
30,2020-07-11,39
30,2020-07-12,43
30,2020-07-13,60
30,2020-07-14,48
30,2020-07-15,50
30,2020-07-16,68
30,2020-07-17,53
30,2020-07-18,54
30,2020-07-19,64
30,2020-07-20,61
30,2020-07-21,58
30,2020-07-22,49
30,2020-07-23,51
30,2020-07-24,54
30,2020-07-25,62
30,2020-07-26,65
30,2020-07-27,56
30,2020-07-28,56
30,2020-07-29,57
30,2020-07-30,44
30,2020-07-31,44
30,2020-08-01,39
30,2020-08-02,51
30,2020-08-03,50
30,2020-08-04,46
30,2020-08-05,40
30,2020-08-06,36
30,2020-08-07,40
30,2020-08-08,40
30,2020-08-09,39
30,2020-08-10,45
30,2020-08-11,34
30,2020-08-12,45
30,2020-08-13,44
30,2020-08-14,28
30,2020-08-15,29
30,2020-08-16,35
30,2020-08-17,34
30,2020-08-18,27
30,2020-08-19,34
30,2020-08-20,36
30,2020-08-21,30
30,2020-08-22,31
30,2020-08-23,22
30,2020-08-24,23
30,2020-08-25,29
30,2020-08-26,33
30,2020-08-27,28
30,2020-08-28,29
30,2020-08-29,22
30,2020-08-30,38
30,2020-08-31,33
30,2020-09-01,26
30,2020-09-02,26
30,2020-09-03,30
30,2020-09-04,27
30,2020-09-05,29
30,2020-09-06,19
30,2020-09-07,32
30,2020-09-08,24
30,2020-09-09,26
30,2020-09-10,31
30,2020-09-11,27
30,2020-09-12,32
30,2020-09-13,19
30,2020-09-14,31
30,2020-09-15,25
30,2020-09-16,23
30,2020-09-17,19
30,2020-09-18,26
30,2020-09-19,19
30,2020-09-20,19
30,2020-09-21,25
30,2020-09-22,23
30,2020-09-23,20
30,2020-09-24,31
30,2020-09-25,20
30,2020-09-26,15
30,2020-09-27,14
30,2020-09-28,15
30,2020-09-29,12
30,2020-09-30,16
30,2020-10-01,13
30,2020-10-02,11
30,2020-10-03,14
30,2020-10-04,20
30,2020-10-05,10
30,2020-10-06,16
30,2020-10-07,15
30,2020-10-08,11
30,2020-10-09,16
30,2020-10-10,14
30,2020-10-11,11
30,2020-10-12,19
30,2020-10-13,16
30,2020-10-14,18
30,2020-10-15,12
30,2020-10-16,9
30,2020-10-17,15
30,2020-10-18,18
30,2020-10-19,13
30,2020-10-20,14
30,2020-10-21,11
30,2020-10-22,11
30,2020-10-23,18
30,2020-10-24,6
30,2020-10-25,11
30,2020-10-26,11
30,2020-10-27,11
30,2020-10-28,17
30,2020-10-29,15
30,2020-10-30,11
30,2020-10-31,7
30,2020-11-01,8
30,2020-11-02,12
30,2020-11-03,8
30,2020-11-04,10
30,2020-11-05,13
30,2020-11-06,7
30,2020-11-07,10
30,2020-11-08,11
30,2020-11-09,13
30,2020-11-10,7
30,2020-11-11,8
30,2020-11-12,7
30,2020-11-13,13
30,2020-11-14,7
30,2020-11-15,10
30,2020-11-16,13
30,2020-11-17,15
30,2020-11-18,14
30,2020-11-19,10
30,2020-11-20,15
30,2020-11-21,8
30,2020-11-22,12
30,2020-11-23,9
30,2020-11-24,10
30,2020-11-25,13
30,2020-11-26,13
30,2020-11-27,15
30,2020-11-28,6
30,2020-11-29,11
30,2020-11-30,8
30,2020-12-01,11
30,2020-12-02,17
30,2020-12-03,15
30,2020-12-04,9
30,2020-12-05,9
30,2020-12-06,8
30,2020-12-07,11
30,2020-12-08,10
30,2020-12-09,13
30,2020-12-10,8
30,2020-12-11,11
30,2020-12-12,16
30,2020-12-13,14
30,2020-12-14,9
30,2020-12-15,14
30,2020-12-16,15
30,2020-12-17,9
30,2020-12-18,9
30,2020-12-19,15
30,2020-12-20,17
30,2020-12-21,7
30,2020-12-22,8
30,2020-12-23,12
30,2020-12-24,16
30,2020-12-25,12
30,2020-12-26,12
30,2020-12-27,16
30,2020-12-28,30
30,2020-12-29,21
30,2020-12-30,17
30,2020-12-31,12
30,2021-01-01,17
30,2021-01-02,28
30,2021-01-03,16
30,2021-01-04,19
30,2021-01-05,26
30,2021-01-06,26
30,2021-01-07,25
30,2021-01-08,26
30,2021-01-09,24
30,2021-01-10,29
30,2021-01-11,27
30,2021-01-12,32
30,2021-01-13,32
30,2021-01-14,30
30,2021-01-15,36
30,2021-01-16,31
30,2021-01-17,35
30,2021-01-18,29
30,2021-01-19,35
30,2021-01-20,41
30,2021-01-21,43
30,2021-01-22,51
30,2021-01-23,33
30,2021-01-24,34
30,2021-01-25,50
30,2021-01-26,35
30,2021-01-27,37
30,2021-01-28,29
30,2021-01-29,27
30,2021-01-30,32
30,2021-01-31,37
30,2021-02-01,21
30,2021-02-02,33
30,2021-02-03,21
30,2021-02-04,34
30,2021-02-05,32
30,2021-02-06,38
30,2021-02-07,31
30,2021-02-08,34
30,2021-02-09,35
30,2021-02-10,26
30,2021-02-11,30
30,2021-02-12,26
30,2021-02-13,29
30,2021-02-14,20
30,2021-02-15,26
30,2021-02-16,18
30,2021-02-17,19
30,2021-02-18,20
30,2021-02-19,15
30,2021-02-20,15
30,2021-02-21,17
30,2021-02-22,13
30,2021-02-23,17
30,2021-02-24,16
30,2021-02-25,16
30,2021-02-26,11
30,2021-02-27,8
30,2021-02-28,7
30,2021-03-01,3
31,2020-04-03,2
31,2020-04-06,1
31,2020-04-07,2
31,2020-04-10,3
31,2020-04-13,1
31,2020-04-15,3
31,2020-04-16,1
31,2020-04-17,1
31,2020-04-19,1
31,2020-04-20,2
31,2020-04-21,3
31,2020-04-22,1
31,2020-04-23,4
31,2020-04-24,2
31,2020-04-25,2
31,2020-04-26,1
31,2020-04-27,1
31,2020-04-28,3
31,2020-04-29,3
31,2020-04-30,1
31,2020-05-01,2
31,2020-05-02,5
31,2020-05-03,2
31,2020-05-04,2
31,2020-05-05,7
31,2020-05-06,4
31,2020-05-07,3
31,2020-05-08,2
31,2020-05-09,1
31,2020-05-10,7
31,2020-05-11,6
31,2020-05-12,7
31,2020-05-13,5
31,2020-05-14,7
31,2020-05-15,1
31,2020-05-16,3
31,2020-05-17,8
31,2020-05-18,5
31,2020-05-19,4
31,2020-05-20,11
31,2020-05-21,5
31,2020-05-22,6
31,2020-05-23,8
31,2020-05-24,3
31,2020-05-25,8
31,2020-05-26,10
31,2020-05-27,9
31,2020-05-28,9
31,2020-05-29,7
31,2020-05-30,9
31,2020-05-31,8
31,2020-06-01,11
31,2020-06-02,11
31,2020-06-03,4
31,2020-06-04,6
31,2020-06-05,5
31,2020-06-06,7
31,2020-06-07,4
31,2020-06-08,5
31,2020-06-09,9
31,2020-06-10,10
31,2020-06-11,8
31,2020-06-12,5
31,2020-06-13,8
31,2020-06-14,12
31,2020-06-15,13
31,2020-06-16,6
31,2020-06-17,7
31,2020-06-18,10
31,2020-06-19,3
31,2020-06-20,9
31,2020-06-21,10
31,2020-06-22,7
31,2020-06-23,12
31,2020-06-24,21
31,2020-06-25,17
31,2020-06-26,12
31,2020-06-27,8
31,2020-06-28,8
31,2020-06-29,18
31,2020-06-30,23
31,2020-07-01,18
31,2020-07-02,13
31,2020-07-03,18
31,2020-07-04,17
31,2020-07-05,9
31,2020-07-06,23
31,2020-07-07,22
31,2020-07-08,15
31,2020-07-09,17
31,2020-07-10,23
31,2020-07-11,15
31,2020-07-12,16
31,2020-07-13,20
31,2020-07-14,19
31,2020-07-15,29
31,2020-07-16,23
31,2020-07-17,19
31,2020-07-18,21
31,2020-07-19,18
31,2020-07-20,32
31,2020-07-21,34
31,2020-07-22,39
31,2020-07-23,32
31,2020-07-24,23
31,2020-07-25,25
31,2020-07-26,22
31,2020-07-27,36
31,2020-07-28,38
31,2020-07-29,23
31,2020-07-30,20
31,2020-07-31,23
31,2020-08-01,36
31,2020-08-02,22
31,2020-08-03,34
31,2020-08-04,38
31,2020-08-05,31
31,2020-08-06,33
31,2020-08-07,24
31,2020-08-08,22
31,2020-08-09,20
31,2020-08-10,33
31,2020-08-11,29
31,2020-08-12,21
31,2020-08-13,29
31,2020-08-14,15
31,2020-08-15,24
31,2020-08-16,18
31,2020-08-17,20
31,2020-08-18,28
31,2020-08-19,15
31,2020-08-20,14
31,2020-08-21,24
31,2020-08-22,23
31,2020-08-23,17
31,2020-08-24,16
31,2020-08-25,20
31,2020-08-26,20
31,2020-08-27,22
31,2020-08-28,11
31,2020-08-29,8
31,2020-08-30,19
31,2020-08-31,17
31,2020-09-01,15
31,2020-09-02,18
31,2020-09-03,16
31,2020-09-04,10
31,2020-09-05,9
31,2020-09-06,12
31,2020-09-07,11
31,2020-09-08,8
31,2020-09-09,12
31,2020-09-10,9
31,2020-09-11,10
31,2020-09-12,3
31,2020-09-13,6
31,2020-09-14,9
31,2020-09-15,10
31,2020-09-16,7
31,2020-09-17,8
31,2020-09-18,7
31,2020-09-19,3
31,2020-09-20,9
31,2020-09-21,7
31,2020-09-22,7
31,2020-09-23,4
31,2020-09-24,4
31,2020-09-25,7
31,2020-09-26,7
31,2020-09-27,6
31,2020-09-28,3
31,2020-09-29,8
31,2020-09-30,4
31,2020-10-01,14
31,2020-10-02,6
31,2020-10-03,2
31,2020-10-04,6
31,2020-10-05,4
31,2020-10-06,10
31,2020-10-07,10
31,2020-10-08,8
31,2020-10-09,4
31,2020-10-10,5
31,2020-10-11,8
31,2020-10-12,7
31,2020-10-13,3
31,2020-10-14,1
31,2020-10-15,11
31,2020-10-16,4
31,2020-10-17,10
31,2020-10-18,3
31,2020-10-19,7
31,2020-10-20,5
31,2020-10-21,12
31,2020-10-22,8
31,2020-10-23,7
31,2020-10-24,6
31,2020-10-25,5
31,2020-10-26,8
31,2020-10-27,6
31,2020-10-28,8
31,2020-10-29,4
31,2020-10-30,6
31,2020-10-31,7
31,2020-11-01,4
31,2020-11-02,3
31,2020-11-03,11
31,2020-11-04,5
31,2020-11-05,3
31,2020-11-06,3
31,2020-11-07,1
31,2020-11-08,9
31,2020-11-09,6
