ENTIDAD_RES,FECHA_INGRESO,confirmados
4,2020-11-06,5
4,2020-11-07,6
4,2020-11-08,5
4,2020-11-09,12
4,2020-11-10,7
4,2020-11-11,12
4,2020-11-12,12
4,2020-11-13,19
4,2020-11-14,3
4,2020-11-15,6
4,2020-11-16,5
4,2020-11-17,12
4,2020-11-18,22
4,2020-11-19,4
4,2020-11-20,19
4,2020-11-21,2
4,2020-11-22,6
4,2020-11-23,24
4,2020-11-24,12
4,2020-11-25,26
4,2020-11-26,22
4,2020-11-27,13
4,2020-11-28,3
4,2020-11-29,1
4,2020-11-30,19
4,2020-12-01,14
4,2020-12-02,17
4,2020-12-03,14
4,2020-12-04,19
4,2020-12-05,6
4,2020-12-06,2
4,2020-12-07,18
4,2020-12-08,12
4,2020-12-09,21
4,2020-12-10,5
4,2020-12-11,27
4,2020-12-12,9
4,2020-12-13,3
4,2020-12-14,35
4,2020-12-15,18
4,2020-12-16,30
4,2020-12-17,16
4,2020-12-18,24
4,2020-12-19,2
4,2020-12-20,6
4,2020-12-21,21
4,2020-12-22,9
4,2020-12-23,28
4,2020-12-24,21
4,2020-12-25,5
4,2020-12-26,11
4,2020-12-27,3
4,2020-12-28,32
4,2020-12-29,13
4,2020-12-30,18
4,2020-12-31,16
4,2021-01-01,6
4,2021-01-02,5
4,2021-01-03,5
4,2021-01-04,37
4,2021-01-05,29
4,2021-01-06,29
4,2021-01-07,20
4,2021-01-08,40
4,2021-01-09,10
4,2021-01-10,5
4,2021-01-11,32
4,2021-01-12,20
4,2021-01-13,41
4,2021-01-14,29
4,2021-01-15,30
4,2021-01-16,10
4,2021-01-17,8
4,2021-01-18,21
4,2021-01-19,32
4,2021-01-20,36
4,2021-01-21,34
4,2021-01-22,40
4,2021-01-23,16
4,2021-01-24,13
4,2021-01-25,42
4,2021-01-26,27
4,2021-01-27,34
4,2021-01-28,24
4,2021-01-29,46
4,2021-01-30,10
4,2021-01-31,9
4,2021-02-01,5
4,2021-02-02,28
4,2021-02-03,28
4,2021-02-04,13
4,2021-02-05,20
4,2021-02-06,3
4,2021-02-07,2
4,2021-02-08,27
4,2021-02-09,15
4,2021-02-10,25
4,2021-02-11,10
4,2021-02-12,23
4,2021-02-13,4
4,2021-02-14,5
4,2021-02-15,16
4,2021-02-16,10
4,2021-02-17,12
4,2021-02-18,20
4,2021-02-19,14
4,2021-02-20,10
4,2021-02-21,8
4,2021-02-22,29
4,2021-02-23,12
4,2021-02-24,17
4,2021-02-25,12
4,2021-02-26,18
4,2021-02-27,2
4,2021-02-28,4
4,2021-03-01,6
5,2020-02-28,1
5,2020-03-11,2
5,2020-03-16,1
5,2020-03-17,2
5,2020-03-18,2
5,2020-03-19,3
5,2020-03-20,4
5,2020-03-23,1
5,2020-03-24,6
5,2020-03-26,3
5,2020-03-27,4
5,2020-03-28,4
5,2020-03-29,8
5,2020-03-30,18
5,2020-03-31,14
5,2020-04-01,21
5,2020-04-02,23
5,2020-04-03,25
5,2020-04-04,11
5,2020-04-05,4
5,2020-04-06,26
5,2020-04-07,8
5,2020-04-08,19
5,2020-04-09,6
5,2020-04-10,14
5,2020-04-11,9
5,2020-04-12,7
5,2020-04-13,15
5,2020-04-14,17
5,2020-04-15,16
5,2020-04-16,6
5,2020-04-17,11
5,2020-04-18,9
5,2020-04-19,9
5,2020-04-20,9
5,2020-04-21,22
5,2020-04-22,14
5,2020-04-23,10
5,2020-04-24,13
5,2020-04-25,3
5,2020-04-26,4
5,2020-04-27,24
5,2020-04-28,18
5,2020-04-29,13
5,2020-04-30,20
5,2020-05-01,15
5,2020-05-02,5
5,2020-05-03,5
5,2020-05-04,26
5,2020-05-05,31
5,2020-05-06,34
5,2020-05-07,23
5,2020-05-08,19
5,2020-05-09,10
5,2020-05-10,15
5,2020-05-11,29
5,2020-05-12,31
5,2020-05-13,17
5,2020-05-14,32
5,2020-05-15,37
5,2020-05-16,17
5,2020-05-17,12
5,2020-05-18,63
5,2020-05-19,50
5,2020-05-20,42
5,2020-05-21,65
5,2020-05-22,46
5,2020-05-23,37
5,2020-05-24,17
5,2020-05-25,56
5,2020-05-26,56
5,2020-05-27,72
5,2020-05-28,56
5,2020-05-29,95
5,2020-05-30,39
5,2020-05-31,35
5,2020-06-01,102
5,2020-06-02,77
5,2020-06-03,73
5,2020-06-04,78
5,2020-06-05,89
5,2020-06-06,38
5,2020-06-07,42
5,2020-06-08,141
5,2020-06-09,132
5,2020-06-10,133
5,2020-06-11,133
5,2020-06-12,143
5,2020-06-13,60
5,2020-06-14,45
5,2020-06-15,169
5,2020-06-16,190
5,2020-06-17,181
5,2020-06-18,205
5,2020-06-19,208
5,2020-06-20,120
5,2020-06-21,64
5,2020-06-22,275
5,2020-06-23,335
5,2020-06-24,246
5,2020-06-25,203
5,2020-06-26,253
5,2020-06-27,176
5,2020-06-28,108
5,2020-06-29,334
5,2020-06-30,308
5,2020-07-01,322
5,2020-07-02,254
5,2020-07-03,327
5,2020-07-04,199
5,2020-07-05,141
5,2020-07-06,317
5,2020-07-07,365
5,2020-07-08,313
5,2020-07-09,311
5,2020-07-10,281
5,2020-07-11,120
5,2020-07-12,85
5,2020-07-13,393
5,2020-07-14,368
5,2020-07-15,296
5,2020-07-16,299
5,2020-07-17,301
5,2020-07-18,163
5,2020-07-19,102
5,2020-07-20,309
5,2020-07-21,328
5,2020-07-22,305
5,2020-07-23,328
5,2020-07-24,345
5,2020-07-25,176
5,2020-07-26,107
5,2020-07-27,430
5,2020-07-28,393
5,2020-07-29,326
5,2020-07-30,343
5,2020-07-31,256
5,2020-08-01,227
5,2020-08-02,65
5,2020-08-03,340
5,2020-08-04,409
5,2020-08-05,366
5,2020-08-06,359
5,2020-08-07,341
5,2020-08-08,209
5,2020-08-09,85
5,2020-08-10,393
5,2020-08-11,384
5,2020-08-12,296
5,2020-08-13,306
5,2020-08-14,305
5,2020-08-15,214
5,2020-08-16,133
5,2020-08-17,284
5,2020-08-18,290
5,2020-08-19,312
5,2020-08-20,297
5,2020-08-21,393
5,2020-08-22,160
5,2020-08-23,106
5,2020-08-24,312
5,2020-08-25,279
5,2020-08-26,329
5,2020-08-27,269
5,2020-08-28,256
5,2020-08-29,128
5,2020-08-30,52
5,2020-08-31,239
5,2020-09-01,236
5,2020-09-02,200
5,2020-09-03,184
5,2020-09-04,189
5,2020-09-05,100
5,2020-09-06,92
5,2020-09-07,202
5,2020-09-08,212
5,2020-09-09,162
5,2020-09-10,147
5,2020-09-11,139
5,2020-09-12,69
5,2020-09-13,68
5,2020-09-14,183
5,2020-09-15,121
5,2020-09-16,94
5,2020-09-17,200
5,2020-09-18,150
5,2020-09-19,89
5,2020-09-20,45
5,2020-09-21,210
5,2020-09-22,181
5,2020-09-23,173
5,2020-09-24,168
5,2020-09-25,162
5,2020-09-26,130
5,2020-09-27,62
5,2020-09-28,190
5,2020-09-29,241
5,2020-09-30,216
5,2020-10-01,196
5,2020-10-02,198
5,2020-10-03,130
5,2020-10-04,105
5,2020-10-05,256
5,2020-10-06,318
5,2020-10-07,247
5,2020-10-08,234
5,2020-10-09,241
5,2020-10-10,163
5,2020-10-11,103
5,2020-10-12,313
5,2020-10-13,374
5,2020-10-14,271
5,2020-10-15,297
5,2020-10-16,280
5,2020-10-17,171
5,2020-10-18,136
5,2020-10-19,397
5,2020-10-20,431
5,2020-10-21,410
5,2020-10-22,430
5,2020-10-23,410
5,2020-10-24,231
5,2020-10-25,165
5,2020-10-26,384
5,2020-10-27,380
5,2020-10-28,343
5,2020-10-29,367
5,2020-10-30,313
5,2020-10-31,176
5,2020-11-01,99
5,2020-11-02,314
5,2020-11-03,418
5,2020-11-04,341
5,2020-11-05,348
5,2020-11-06,358
5,2020-11-07,197
5,2020-11-08,133
5,2020-11-09,403
5,2020-11-10,490
5,2020-11-11,450
5,2020-11-12,386
5,2020-11-13,340
5,2020-11-14,209
5,2020-11-15,122
5,2020-11-16,180
5,2020-11-17,378
5,2020-11-18,382
5,2020-11-19,308
5,2020-11-20,323
5,2020-11-21,177
5,2020-11-22,115
5,2020-11-23,298
5,2020-11-24,336
5,2020-11-25,306
5,2020-11-26,295
5,2020-11-27,322
5,2020-11-28,123
5,2020-11-29,122
5,2020-11-30,292
5,2020-12-01,341
5,2020-12-02,281
5,2020-12-03,314
5,2020-12-04,298
5,2020-12-05,118
5,2020-12-06,80
5,2020-12-07,268
5,2020-12-08,332
5,2020-12-09,279
5,2020-12-10,295
5,2020-12-11,248
5,2020-12-12,147
5,2020-12-13,91
5,2020-12-14,328
5,2020-12-15,337
5,2020-12-16,329
5,2020-12-17,347
5,2020-12-18,238
5,2020-12-19,151
5,2020-12-20,125
5,2020-12-21,300
5,2020-12-22,353
5,2020-12-23,305
5,2020-12-24,215
5,2020-12-25,50
5,2020-12-26,146
5,2020-12-27,144
5,2020-12-28,313
5,2020-12-29,346
5,2020-12-30,321
5,2020-12-31,273
5,2021-01-01,72
5,2021-01-02,178
5,2021-01-03,171
5,2021-01-04,408
5,2021-01-05,399
5,2021-01-06,394
5,2021-01-07,484
5,2021-01-08,435
5,2021-01-09,159
5,2021-01-10,134
5,2021-01-11,348
5,2021-01-12,454
5,2021-01-13,348
5,2021-01-14,386
5,2021-01-15,371
5,2021-01-16,142
5,2021-01-17,169
5,2021-01-18,411
5,2021-01-19,467
5,2021-01-20,374
5,2021-01-21,398
5,2021-01-22,357
5,2021-01-23,139
5,2021-01-24,118
5,2021-01-25,360
5,2021-01-26,438
5,2021-01-27,314
5,2021-01-28,357
5,2021-01-29,285
5,2021-01-30,115
5,2021-01-31,81
5,2021-02-01,84
5,2021-02-02,270
5,2021-02-03,230
5,2021-02-04,223
5,2021-02-05,216
5,2021-02-06,54
5,2021-02-07,47
5,2021-02-08,243
5,2021-02-09,219
5,2021-02-10,155
5,2021-02-11,157
5,2021-02-12,121
5,2021-02-13,38
5,2021-02-14,31
5,2021-02-15,80
5,2021-02-16,146
5,2021-02-17,101
5,2021-02-18,118
5,2021-02-19,139
5,2021-02-20,46
5,2021-02-21,37
5,2021-02-22,113
5,2021-02-23,107
5,2021-02-24,98
5,2021-02-25,91
5,2021-02-26,83
5,2021-02-27,32
5,2021-02-28,18
5,2021-03-01,42
6,2020-03-14,1
6,2020-03-16,1
6,2020-03-24,1
6,2020-03-30,1
6,2020-03-31,1
6,2020-04-01,2
6,2020-04-11,1
6,2020-04-12,2
6,2020-04-15,1
6,2020-04-16,2
6,2020-04-17,2
6,2020-04-18,1
6,2020-04-19,1
6,2020-04-20,1
6,2020-04-21,1
6,2020-04-22,1
6,2020-04-23,3
6,2020-04-24,2
6,2020-04-25,1
6,2020-04-27,2
6,2020-04-30,3
6,2020-05-01,1
6,2020-05-03,2
6,2020-05-04,3
6,2020-05-05,5
6,2020-05-06,1
6,2020-05-07,1
6,2020-05-08,2
6,2020-05-09,3
6,2020-05-10,1
6,2020-05-11,2
6,2020-05-12,6
6,2020-05-13,4
6,2020-05-14,12
6,2020-05-15,4
6,2020-05-16,3
6,2020-05-17,5
6,2020-05-18,7
6,2020-05-19,7
6,2020-05-20,9
6,2020-05-21,4
6,2020-05-22,7
6,2020-05-23,4
6,2020-05-24,7
6,2020-05-25,8
6,2020-05-26,7
6,2020-05-27,5
6,2020-05-28,7
6,2020-05-29,8
6,2020-05-30,6
6,2020-05-31,4
6,2020-06-01,11
6,2020-06-02,12
6,2020-06-03,10
6,2020-06-04,8
6,2020-06-05,11
6,2020-06-06,11
6,2020-06-07,4
6,2020-06-08,13
6,2020-06-09,15
6,2020-06-10,12
6,2020-06-11,16
6,2020-06-12,13
6,2020-06-13,11
6,2020-06-14,8
6,2020-06-15,15
6,2020-06-16,24
6,2020-06-17,17
6,2020-06-18,16
6,2020-06-19,27
6,2020-06-20,11
6,2020-06-21,17
6,2020-06-22,21
6,2020-06-23,23
6,2020-06-24,21
6,2020-06-25,25
6,2020-06-26,27
6,2020-06-27,17
6,2020-06-28,12
6,2020-06-29,21
6,2020-06-30,22
6,2020-07-01,36
6,2020-07-02,18
6,2020-07-03,34
6,2020-07-04,13
6,2020-07-05,15
6,2020-07-06,33
6,2020-07-07,36
6,2020-07-08,34
6,2020-07-09,36
6,2020-07-10,60
6,2020-07-11,28
6,2020-07-12,23
6,2020-07-13,58
6,2020-07-14,59
6,2020-07-15,49
6,2020-07-16,73
6,2020-07-17,51
6,2020-07-18,43
6,2020-07-19,35
6,2020-07-20,63
6,2020-07-21,65
6,2020-07-22,79
6,2020-07-23,72
6,2020-07-24,62
6,2020-07-25,42
6,2020-07-26,41
6,2020-07-27,50
6,2020-07-28,70
6,2020-07-29,54
6,2020-07-30,63
6,2020-07-31,44
6,2020-08-01,26
6,2020-08-02,33
6,2020-08-03,76
6,2020-08-04,73
6,2020-08-05,65
6,2020-08-06,67
6,2020-08-07,58
6,2020-08-08,34
6,2020-08-09,35
6,2020-08-10,70
6,2020-08-11,72
6,2020-08-12,79
6,2020-08-13,72
6,2020-08-14,79
6,2020-08-15,42
6,2020-08-16,42
6,2020-08-17,74
6,2020-08-18,63
6,2020-08-19,75
6,2020-08-20,83
6,2020-08-21,70
6,2020-08-22,45
6,2020-08-23,44
6,2020-08-24,79
6,2020-08-25,84
6,2020-08-26,70
6,2020-08-27,57
6,2020-08-28,60
6,2020-08-29,35
6,2020-08-30,31
6,2020-08-31,81
6,2020-09-01,52
6,2020-09-02,47
6,2020-09-03,36
6,2020-09-04,44
6,2020-09-05,23
6,2020-09-06,22
6,2020-09-07,52
6,2020-09-08,46
6,2020-09-09,32
6,2020-09-10,41
6,2020-09-11,51
6,2020-09-12,20
6,2020-09-13,27
6,2020-09-14,50
6,2020-09-15,47
6,2020-09-16,24
6,2020-09-17,44
6,2020-09-18,66
6,2020-09-19,39
6,2020-09-20,36
6,2020-09-21,58
6,2020-09-22,76
6,2020-09-23,57
6,2020-09-24,70
6,2020-09-25,47
6,2020-09-26,37
6,2020-09-27,25
6,2020-09-28,75
6,2020-09-29,70
6,2020-09-30,74
6,2020-10-01,53
6,2020-10-02,56
6,2020-10-03,35
6,2020-10-04,21
6,2020-10-05,56
6,2020-10-06,63
6,2020-10-07,56
6,2020-10-08,72
6,2020-10-09,75
6,2020-10-10,33
6,2020-10-11,28
6,2020-10-12,48
6,2020-10-13,56
6,2020-10-14,48
6,2020-10-15,48
6,2020-10-16,76
6,2020-10-17,34
6,2020-10-18,27
6,2020-10-19,41
6,2020-10-20,50
6,2020-10-21,40
6,2020-10-22,36
6,2020-10-23,36
6,2020-10-24,21
6,2020-10-25,16
6,2020-10-26,39
6,2020-10-27,52
6,2020-10-28,39
6,2020-10-29,35
6,2020-10-30,35
6,2020-10-31,19
6,2020-11-01,18
6,2020-11-02,29
6,2020-11-03,29
6,2020-11-04,34
6,2020-11-05,30
6,2020-11-06,24
6,2020-11-07,19
6,2020-11-08,13
6,2020-11-09,30
6,2020-11-10,31
6,2020-11-11,30
6,2020-11-12,10
6,2020-11-13,12
6,2020-11-14,3
6,2020-11-15,7
6,2020-11-16,6
6,2020-11-17,30
6,2020-11-18,35
6,2020-11-19,24
6,2020-11-20,14
6,2020-11-21,15
6,2020-11-22,6
6,2020-11-23,26
6,2020-11-24,23
6,2020-11-25,20
6,2020-11-26,23
6,2020-11-27,22
6,2020-11-28,13
6,2020-11-29,16
6,2020-11-30,23
6,2020-12-01,23
6,2020-12-02,25
6,2020-12-03,26
6,2020-12-04,17
6,2020-12-05,16
6,2020-12-06,11
6,2020-12-07,25
6,2020-12-08,22
6,2020-12-09,25
6,2020-12-10,20
6,2020-12-11,17
6,2020-12-12,16
6,2020-12-13,16
6,2020-12-14,23
6,2020-12-15,8
6,2020-12-16,30
6,2020-12-17,24
6,2020-12-18,16
6,2020-12-19,18
6,2020-12-20,15
6,2020-12-21,30
6,2020-12-22,27
6,2020-12-23,28
6,2020-12-24,29
6,2020-12-25,12
6,2020-12-26,26
6,2020-12-27,24
6,2020-12-28,38
6,2020-12-29,39
6,2020-12-30,31
6,2020-12-31,36
6,2021-01-01,19
6,2021-01-02,16
6,2021-01-03,50
6,2021-01-04,39
6,2021-01-05,41
6,2021-01-06,43
6,2021-01-07,69
6,2021-01-08,73
6,2021-01-09,38
6,2021-01-10,43
6,2021-01-11,76
6,2021-01-12,62
6,2021-01-13,62
6,2021-01-14,49
6,2021-01-15,52
6,2021-01-16,42
6,2021-01-17,32
6,2021-01-18,62
6,2021-01-19,74
6,2021-01-20,88
6,2021-01-21,75
6,2021-01-22,68
6,2021-01-23,30
6,2021-01-24,36
6,2021-01-25,61
6,2021-01-26,41
6,2021-01-27,64
6,2021-01-28,53
6,2021-01-29,62
6,2021-01-30,23
6,2021-01-31,15
6,2021-02-01,31
6,2021-02-02,64
6,2021-02-03,53
6,2021-02-04,47
6,2021-02-05,60
6,2021-02-06,28
6,2021-02-07,19
6,2021-02-08,57
6,2021-02-09,54
6,2021-02-10,28
6,2021-02-11,25
6,2021-02-12,29
6,2021-02-13,26
6,2021-02-14,11
6,2021-02-15,36
6,2021-02-16,28
6,2021-02-17,28
6,2021-02-18,26
6,2021-02-19,30
6,2021-02-20,13
6,2021-02-21,14
6,2021-02-22,39
6,2021-02-23,18
6,2021-02-24,23
6,2021-02-25,16
6,2021-02-26,20
6,2021-02-27,10
6,2021-02-28,4
6,2021-03-01,6
7,2020-02-29,1
7,2020-03-18,1
7,2020-03-23,3
7,2020-03-25,2
7,2020-03-27,5
7,2020-03-28,1
7,2020-03-30,2
7,2020-03-31,2
7,2020-04-01,4
7,2020-04-02,2
7,2020-04-03,5
7,2020-04-04,1
7,2020-04-05,1
7,2020-04-06,5
7,2020-04-07,2
7,2020-04-08,6
7,2020-04-09,3
7,2020-04-10,3
7,2020-04-11,1
7,2020-04-13,5
7,2020-04-14,5
7,2020-04-15,6
7,2020-04-16,3
7,2020-04-17,10
7,2020-04-18,4
7,2020-04-19,7
7,2020-04-20,10
7,2020-04-21,9
7,2020-04-22,11
7,2020-04-23,15
7,2020-04-24,13
7,2020-04-25,9
7,2020-04-26,12
7,2020-04-27,21
7,2020-04-28,10
7,2020-04-29,19
7,2020-04-30,14
7,2020-05-01,19
7,2020-05-02,9
7,2020-05-03,14
7,2020-05-04,31
7,2020-05-05,28
7,2020-05-06,35
7,2020-05-07,35
7,2020-05-08,36
7,2020-05-09,23
7,2020-05-10,21
7,2020-05-11,32
7,2020-05-12,46
7,2020-05-13,68
7,2020-05-14,67
7,2020-05-15,82
7,2020-05-16,40
7,2020-05-17,34
7,2020-05-18,93
7,2020-05-19,65
7,2020-05-20,74
7,2020-05-21,104
7,2020-05-22,99
7,2020-05-23,55
7,2020-05-24,50
7,2020-05-25,146
7,2020-05-26,132
7,2020-05-27,125
7,2020-05-28,141
7,2020-05-29,126
7,2020-05-30,70
7,2020-05-31,70
7,2020-06-01,146
7,2020-06-02,144
7,2020-06-03,114
7,2020-06-04,110
7,2020-06-05,128
7,2020-06-06,71
7,2020-06-07,74
7,2020-06-08,140
7,2020-06-09,130
7,2020-06-10,110
7,2020-06-11,96
7,2020-06-12,107
7,2020-06-13,68
7,2020-06-14,61
7,2020-06-15,94
7,2020-06-16,92
7,2020-06-17,110
7,2020-06-18,94
7,2020-06-19,81
7,2020-06-20,53
7,2020-06-21,39
7,2020-06-22,96
7,2020-06-23,86
7,2020-06-24,97
7,2020-06-25,89
7,2020-06-26,85
7,2020-06-27,43
7,2020-06-28,46
7,2020-06-29,69
7,2020-06-30,55
7,2020-07-01,65
7,2020-07-02,54
7,2020-07-03,62
7,2020-07-04,42
7,2020-07-05,23
7,2020-07-06,42
7,2020-07-07,44
7,2020-07-08,35
7,2020-07-09,31
7,2020-07-10,41
7,2020-07-11,21
7,2020-07-12,27
7,2020-07-13,88
7,2020-07-14,104
7,2020-07-15,52
7,2020-07-16,58
7,2020-07-17,42
7,2020-07-18,21
7,2020-07-19,66
7,2020-07-20,53
7,2020-07-21,36
7,2020-07-22,50
7,2020-07-23,28
7,2020-07-24,52
7,2020-07-25,18
7,2020-07-26,26
7,2020-07-27,46
7,2020-07-28,42
7,2020-07-29,33
7,2020-07-30,22
7,2020-07-31,40
7,2020-08-01,23
7,2020-08-02,17
7,2020-08-03,29
7,2020-08-04,39
7,2020-08-05,48
7,2020-08-06,36
7,2020-08-07,16
7,2020-08-08,12
7,2020-08-09,15
7,2020-08-10,29
7,2020-08-11,21
7,2020-08-12,19
7,2020-08-13,35
7,2020-08-14,21
7,2020-08-15,9
7,2020-08-16,10
7,2020-08-17,26
7,2020-08-18,22
7,2020-08-19,21
7,2020-08-20,29
7,2020-08-21,36
7,2020-08-22,14
7,2020-08-23,9
7,2020-08-24,14
7,2020-08-25,23
7,2020-08-26,16
7,2020-08-27,11
7,2020-08-28,8
7,2020-08-29,5
7,2020-08-30,7
7,2020-08-31,18
7,2020-09-01,21
7,2020-09-02,12
7,2020-09-03,13
7,2020-09-04,15
7,2020-09-05,9
7,2020-09-06,7
7,2020-09-07,19
7,2020-09-08,15
7,2020-09-09,18
7,2020-09-10,26
7,2020-09-11,10
7,2020-09-12,9
7,2020-09-13,4
7,2020-09-14,18
7,2020-09-15,13
7,2020-09-16,3
7,2020-09-17,19
7,2020-09-18,15
7,2020-09-19,10
7,2020-09-20,4
7,2020-09-21,22
7,2020-09-22,14
7,2020-09-23,13
7,2020-09-24,16
7,2020-09-25,5
7,2020-09-26,9
7,2020-09-27,12
7,2020-09-28,17
7,2020-09-29,15
7,2020-09-30,11
7,2020-10-01,16
7,2020-10-02,12
7,2020-10-03,5
7,2020-10-04,2
7,2020-10-05,14
7,2020-10-06,10
7,2020-10-07,9
7,2020-10-08,10
7,2020-10-09,8
7,2020-10-10,8
7,2020-10-11,4
7,2020-10-12,17
7,2020-10-13,8
7,2020-10-14,8
7,2020-10-15,18
7,2020-10-16,6
7,2020-10-17,3
7,2020-10-18,1
7,2020-10-19,16
7,2020-10-20,4
7,2020-10-21,7
7,2020-10-22,11
7,2020-10-23,6
7,2020-10-24,3
7,2020-10-25,5
7,2020-10-26,8
7,2020-10-27,9
7,2020-10-28,5
7,2020-10-29,8
7,2020-10-30,3
7,2020-10-31,1
7,2020-11-01,1
7,2020-11-02,4
7,2020-11-03,4
7,2020-11-04,3
7,2020-11-05,4
7,2020-11-06,4
7,2020-11-07,1
7,2020-11-08,2
7,2020-11-09,7
7,2020-11-10,10
7,2020-11-11,16
7,2020-11-12,19
7,2020-11-13,4
7,2020-11-14,3
7,2020-11-15,1
7,2020-11-16,5
7,2020-11-17,15
7,2020-11-18,16
7,2020-11-19,12
7,2020-11-20,13
7,2020-11-22,5
7,2020-11-23,15
7,2020-11-24,8
7,2020-11-25,6
7,2020-11-26,11
7,2020-11-27,9
7,2020-11-28,4
7,2020-11-29,4
7,2020-11-30,15
7,2020-12-01,21
7,2020-12-02,17
7,2020-12-03,19
7,2020-12-04,24
7,2020-12-05,7
7,2020-12-06,4
7,2020-12-07,20
7,2020-12-08,23
7,2020-12-09,21
7,2020-12-10,27
7,2020-12-11,26
7,2020-12-12,5
7,2020-12-13,15
7,2020-12-14,34
7,2020-12-15,20
7,2020-12-16,30
7,2020-12-17,31
7,2020-12-18,21
7,2020-12-19,13
7,2020-12-20,9
7,2020-12-21,35
7,2020-12-22,26
7,2020-12-23,28
7,2020-12-24,16
7,2020-12-25,5
7,2020-12-26,19
7,2020-12-27,12
7,2020-12-28,17
7,2020-12-29,24
7,2020-12-30,28
7,2020-12-31,17
7,2021-01-01,10
7,2021-01-02,19
7,2021-01-03,15
7,2021-01-04,31
7,2021-01-05,46
7,2021-01-06,41
7,2021-01-07,61
7,2021-01-08,50
7,2021-01-09,22
7,2021-01-10,26
7,2021-01-11,67
7,2021-01-12,56
7,2021-01-13,46
7,2021-01-14,42
7,2021-01-15,42
7,2021-01-16,15
7,2021-01-17,28
7,2021-01-18,49
7,2021-01-19,37
7,2021-01-20,34
7,2021-01-21,32
7,2021-01-22,34
7,2021-01-23,9
7,2021-01-24,14
7,2021-01-25,55
7,2021-01-26,48
7,2021-01-27,45
7,2021-01-28,44
7,2021-01-29,56
7,2021-01-30,31
7,2021-01-31,25
7,2021-02-01,22
7,2021-02-02,35
7,2021-02-03,33
7,2021-02-04,11
7,2021-02-05,22
7,2021-02-06,7
7,2021-02-07,8
7,2021-02-08,20
7,2021-02-09,30
7,2021-02-10,23
7,2021-02-11,31
7,2021-02-12,26
7,2021-02-13,9
7,2021-02-14,4
7,2021-02-15,16
7,2021-02-16,20
7,2021-02-17,15
7,2021-02-18,28
7,2021-02-19,14
7,2021-02-20,7
7,2021-02-21,6
7,2021-02-22,20
7,2021-02-23,16
7,2021-02-24,19
7,2021-02-25,12
7,2021-02-26,8
7,2021-02-27,3
7,2021-02-28,2
7,2021-03-01,16
8,2020-03-13,1
8,2020-03-14,1
8,2020-03-18,1
8,2020-03-19,2
8,2020-03-20,3
8,2020-03-21,2
8,2020-03-22,1
8,2020-03-24,1
8,2020-03-25,3
8,2020-03-26,3
8,2020-03-27,2
8,2020-03-28,2
8,2020-03-29,5
8,2020-03-30,5
8,2020-03-31,6
8,2020-04-01,8
8,2020-04-02,9
8,2020-04-03,5
8,2020-04-04,10
8,2020-04-05,14
8,2020-04-06,14
8,2020-04-07,9
8,2020-04-08,12
8,2020-04-09,11
8,2020-04-10,13
8,2020-04-11,17
8,2020-04-12,11
8,2020-04-13,21
8,2020-04-14,20
8,2020-04-15,23
8,2020-04-16,31
8,2020-04-17,23
8,2020-04-18,24
8,2020-04-19,27
8,2020-04-20,45
8,2020-04-21,43
8,2020-04-22,46
8,2020-04-23,60
8,2020-04-24,53
8,2020-04-25,43
8,2020-04-26,30
8,2020-04-27,58
8,2020-04-28,59
8,2020-04-29,73
8,2020-04-30,76
8,2020-05-01,57
8,2020-05-02,52
8,2020-05-03,33
8,2020-05-04,65
8,2020-05-05,91
8,2020-05-06,77
8,2020-05-07,76
8,2020-05-08,65
8,2020-05-09,49
8,2020-05-10,52
8,2020-05-11,78
8,2020-05-12,63
8,2020-05-13,85
8,2020-05-14,82
8,2020-05-15,77
8,2020-05-16,59
8,2020-05-17,56
8,2020-05-18,93
8,2020-05-19,78
8,2020-05-20,86
8,2020-05-21,111
8,2020-05-22,81
8,2020-05-23,73
8,2020-05-24,33
8,2020-05-25,102
8,2020-05-26,74
8,2020-05-27,71
8,2020-05-28,58
8,2020-05-29,91
8,2020-05-30,28
8,2020-05-31,39
8,2020-06-01,84
8,2020-06-02,86
8,2020-06-03,62
8,2020-06-04,51
8,2020-06-05,78
8,2020-06-06,43
8,2020-06-07,29
8,2020-06-08,78
8,2020-06-09,61
8,2020-06-10,74
8,2020-06-11,68
8,2020-06-12,51
8,2020-06-13,26
8,2020-06-14,25
8,2020-06-15,58
8,2020-06-16,83
8,2020-06-17,58
8,2020-06-18,63
8,2020-06-19,64
8,2020-06-20,39
8,2020-06-21,26
8,2020-06-22,60
8,2020-06-23,60
8,2020-06-24,66
8,2020-06-25,54
8,2020-06-26,84
8,2020-06-27,37
8,2020-06-28,23
8,2020-06-29,81
8,2020-06-30,92
8,2020-07-01,108
8,2020-07-02,95
8,2020-07-03,81
8,2020-07-04,36
8,2020-07-05,41
8,2020-07-06,93
8,2020-07-07,93
8,2020-07-08,102
8,2020-07-09,81
8,2020-07-10,130
8,2020-07-11,60
8,2020-07-12,34
8,2020-07-13,129
8,2020-07-14,101
8,2020-07-15,116
8,2020-07-16,110
8,2020-07-17,98
8,2020-07-18,51
8,2020-07-19,43
8,2020-07-20,118
8,2020-07-21,110
8,2020-07-22,133
8,2020-07-23,130
8,2020-07-24,110
8,2020-07-25,53
8,2020-07-26,50
8,2020-07-27,105
8,2020-07-28,118
8,2020-07-29,117
8,2020-07-30,123
8,2020-07-31,89
8,2020-08-01,72
